Scenario_ID,Simulated_Spot,Option_Price,PnL
454,4541.834877509015,435.45996635945994,25.602158548691477
455,4565.707800975899,450.85806606518963,41.00025825442117
456,4500.49054063681,409.4131245923327,-0.4446832184357845
457,4389.31297076252,343.4132230793157,-66.44458473145278
458,4415.153202329976,358.2153194544094,-51.64248835635908
459,4512.819153934037,417.0968859053205,7.239078094552042
460,4496.590885911876,406.9975429674496,-2.8602648433188733
461,4540.986058701867,434.9172614911645,25.059453680396018
462,4498.858304594309,408.40118920957684,-1.4566186011916216
463,4498.729834211507,408.32159483613304,-1.5362129746354185
464,4503.412227988437,411.22760894308885,1.36980113232039
465,4563.8457169071735,449.64771764715806,39.7899098363896
466,4480.025576939983,396.8165574016034,-13.041250409165059
467,4525.034588680975,424.7801179197486,14.922310108980128
468,4549.921913043992,440.64707037459175,30.789262563823286
469,4459.544428515184,384.40970244689106,-25.448105363877403
470,4532.650923477781,429.60565458681276,19.747846776044298
471,4486.96457908248,401.0654129546406,-8.792394856127885
472,4477.995225754571,395.57767483938414,-14.280132971384319
473,4509.314260586816,414.9052296695618,5.047421858793314
474,4522.904595652898,423.4354076121672,13.57759980139872
475,4485.827921270074,400.3678537099677,-9.489954100800787
476,4480.158821415241,396.8979293719485,-12.959878438819942
477,4546.170243162851,438.23699441990084,28.379186609132375
478,4454.193887750327,381.2017033268289,-28.656104483939544
479,4541.127355865372,435.0075790009305,25.149771190162028
480,4486.036467024186,400.4957909143195,-9.36201689644895
481,4480.625771456114,397.183160974992,-12.674646835776457
482,4402.274818565479,350.79680263686805,-59.06100517390041
483,4466.768100330342,388.76263470474123,-21.095173106027232
484,4522.025311563128,422.8809105043965,13.023102693628061
485,4454.833573374286,381.5845096115463,-28.273298199222154
486,4534.649339332654,430.8762415370875,21.018433726319017
487,4495.353621018996,406.2326360822758,-3.62517172849266
488,4450.122138591739,378.76968788589693,-31.088119924871535
489,4478.869896031198,396.1111415546793,-13.746666256089156
490,4525.614282336364,425.14645507156456,15.288647260796097
491,4586.359141029084,464.3857831825835,54.527975371815046
492,4502.966485318549,410.95052560589374,1.0927177951252816
493,4551.8508580746,441.8887255992786,32.03091778851012
494,4486.022806461248,400.48740989508406,-9.370397915684407
495,4585.328628928564,463.70622526772877,53.848417456960306
496,4475.875658212131,394.286450964908,-15.571356845860464
497,4544.707605523685,437.29913704073306,27.441329229964595
498,4524.180947732817,424.2409434380379,14.38313562726944
499,4505.074529936545,412.26175474648244,2.403946935713975
500,4489.98474181969,402.9218426978123,-6.935965112956183
501,4429.785270393985,366.74317668318326,-43.1146311275852
502,4503.840436859856,411.49388077911544,1.63607296834698
503,4518.265167613726,420.51372834868835,10.655920537919883
504,4521.4849701450175,422.5403366478563,12.68252883708783
505,4485.287357626529,400.03632857435923,-9.821479236409232
506,4464.8924693120725,387.6299827129983,-22.227825097770165
507,4476.8971987298755,394.9084978617311,-14.949309949037342
508,4457.523036230492,383.1961226711355,-26.661685139632937
509,4530.082997342862,427.9756789740359,18.11787116326741
510,4517.501812075077,420.03396427913503,10.176156468366571
511,4535.803398789053,431.61082717187264,21.75301936110418
512,4476.002252522755,394.3635110327218,-15.494296778046646
513,4520.6960443183725,422.04332514011776,12.185517329349295
514,4560.415488456048,447.4221821692422,37.56437435847374
515,4433.394577337374,368.8628857966478,-40.994922014120675
516,4541.45085993728,435.21439811585196,25.3565903050835
517,4577.217076613507,458.373692267563,48.51588445679454
518,4552.58686597729,442.3629380682105,32.50513025744203
519,4554.746094176481,443.7555586585122,33.89775084774374
520,4506.063382499116,412.87755158779373,3.019743777025269
521,4501.846427435038,410.2546853121462,0.39687750137773037
522,4541.841266260825,435.46405235511793,25.606244544349465
523,4514.970773828462,418.4451650054116,8.587357194643118
524,4431.917519086544,367.9946549240449,-41.86315288672358
525,4484.683978530629,399.66644287060535,-10.191364940163112
526,4528.222625953337,426.79672203256496,16.938914221796495
527,4542.840553913529,436.1033879406232,26.245580129854716
528,4521.25674957432,422.396531365825,12.53872355505655
529,4572.026728653006,454.97699643514943,45.11918862438097
530,4529.675362795966,427.71721543861395,17.859407627845485
531,4550.565654316193,441.0612558782709,31.20344806750245
532,4471.313897385226,391.5147398005324,-18.34306801023604
533,4521.893397508684,422.79775338092577,12.939945570157306
534,4455.470294252981,381.9657379408027,-27.89206986996578
535,4470.177328961178,390.82571322510785,-19.032094585660616
536,4454.042866952087,381.11135697560576,-28.746450835162705
537,4534.0160102342525,430.4733735330892,20.615565722320753
538,4441.90747946586,373.8876020036055,-35.97020580716298
539,4424.947478278382,363.91198879439844,-45.945819016370024
540,4592.254669368308,468.28258018331826,58.424772372549796
541,4436.8790811980625,370.9153348252398,-38.94247298552864
542,4451.900559435958,379.8309348155508,-30.026872995217673
543,4404.08122885386,351.8324285689414,-58.02537924182707
544,4484.244056240708,399.3968690554975,-10.460938755270945
545,4501.575059978085,410.0861859749052,0.22837816413675682
546,4560.784827874709,447.6615542289469,37.803746418178434
547,4557.082882399805,445.2650862657674,35.40727845499896
548,4494.71899013488,405.8405723321157,-4.017235478652765
549,4449.7674364051545,378.55820758671325,-31.29960022405521
550,4475.917608872503,394.31198618394274,-15.545821626825727
551,4510.893277856163,415.89189920927265,6.034091398504188
552,4474.380614296531,393.37697158751143,-16.48083622325703
553,4553.247690744231,442.7889198599287,32.93111204916022
554,4509.949404520661,415.3019674194011,5.444159608632617
555,4496.3174683041125,406.82844746943056,-3.029360341337906
556,4532.470885971608,429.49127767258096,19.6334698618125
557,4446.288459656314,376.4872052269807,-33.370602583787786
558,4473.569469200695,392.8839748517553,-16.97383295901318
559,4525.354962507744,424.9825587716441,15.124750960875645
560,4521.008430310793,422.2400890755848,12.382281264816356
561,4480.516689067209,397.1165198331296,-12.741287977638876
562,4451.796605803623,379.7688598791019,-30.088947931666553
